order_id,order_line,order_date,customer_code,product_code,quantity,unit_price,discount_pct,payment_method,order_status,data_spedizione,data_consegna,corriere,costo_spedizione,totale_riga
ORD014208,1,2025-08-29,CUST00418,103007,2,380.3,0.0,PayPal,Consegnato,2025-09-07,2025-09-11,Corriere Nazionale,5.75,760.6
ORD014208,2,2025-08-29,CUST00418,103007,1,380.3,0.0,PayPal,Consegnato,2025-09-07,2025-09-11,corriere nazionale,5.75,380.3
ORD014209,1,2025-08-29,CUST00599,102003,1,97.15,0.0,Bonifico bancario,Consegnato,2025-08-31,2025-09-03,Corriere Nazionale,3.84,97.15
ORD014209,2,2025-08-29,CUST00599,503007,3,25.13,0.0,Bonifico bancario,Consegnato,2025-08-31,2025-09-03,CORRIERE NAZIONALE,3.84,75.39
ORD014209,3,2025-08-29,CUST00599,103006,1,87.81,0.0,Bonifico bancario,Consegnato,2025-08-31,2025-09-03,Corriere Nazionale,3.84,87.81
ORD014209,4,2025-08-29,CUST00599,101003,2,20.3,0.0,Bonifico bancario,Consegnato,2025-08-31,2025-09-03,Corriere Nazionale,3.84,40.6
ORD014210,1,2025-08-29,CUST00195,103007,0,380.3,0.0,PayPal,Consegnato,2025-09-05,2025-09-17,Global Shipping,13.26,380.3
ORD014211,1,2025-08-29,CUST00055,402005,1,30.23,0.0,Contrassegno,Consegnato,2025-09-01,2025-09-04,Corriere Nazionale,5.01,30.23
ORD014211,1,2025-08-29,CUST00055,402005,1,30.23,0.0,Contrassegno,Consegnato,2025-09-01,2025-09-04,Corriere Nazionale,5.01,30.23
ORD014212,1,2025-08-29,CUST00250,603008,1,12.62,0.0,Carta di credito,Consegnato,2025-08-31,2025-09-04,Corriere Nazionale,4.48,12.62
ORD014213,1,2025-08-29,CUST00346,501006,3,80.09,,Bonifico bancario,Consegnato,2025-08-30,2025-09-02,CORRIERE NAZIONALE,3.34,240.27
ORD014213,2,2025-08-29,CUST00346,603008,1,12.62,0.0,Bonifico bancario,Consegnato,2025-08-30,2025-09-02,Corriere Nazionale,3.34,12.62
ORD014214,1,29-08-2025,CUST00052,103007,1,380.3,0.0,Bonifico bancario,Annullato,2025-08-31,,Corriere Nazionale,5.54,380.3
ORD014214,2,2025-08-29,CUST00052,  103007  ,1,380.3,0.0,  Bonifico bancario  ,Annullato,2025-08-31,,Corriere Nazionale,5.54,380.3
ORD014214,3,2025-08-29,CUST00052,302005,1,111.29,0.0,Bonifico bancario,Annullato,2025-08-31,,Corriere Nazionale,5.54,111.29
ORD014215,1,2025-08-29,CUST00312,602001,1,15.15,0.0,PayPal,Consegnato,2025-09-05,2025-09-10,EuroLogistics,7.95,15.15
ORD014215,2,2025-08-29,CUST00312,103007,2,380.3,0.0,PayPal,Consegnato,2025-09-05,2025-09-10,EuroLogistics,7.95,760.6
ORD014216,1,2025-08-29,CUST00339,202004,1,"33,23",0.0,PayPal,Annullato,,,,,33.23
ORD014216,2,2025-08-29,CUST00339,202001,1,27.45,,  PayPal  ,Annullato,,,,,27.45
ORD014216,3,2025-08-29,CUST00339,202004,1,33.23,0.0,PayPal,Annullato,,,,,33.23
ORD014217,1,2025-08-29,CUST00609,601001,2,14.99,,PayPal,ANNULLATO,2025-09-07,,Global Shipping,12.31,29.98
ORD014217,2,2025-08-29,CUST00609,101004,1,25.26,0.0,PayPal,Annullato,2025-09-07,,  Global Shipping  ,12.31,25.26
ORD014217,3,2025-08-29,CUST00609,401003,-1,11.12,0.0,PayPal,Annullato,2025-09-07,,  Global Shipping  ,12.31,11.12
ORD014218,1,2025-08-29,CUST00426,  103007  ,1,380.3,0.0,PayPal,Consegnato,2025-08-31,2025-09-05,EuroLogistics,9.37,380.3
ORD014218,2,2025-08-29,CUST00426,103007,1,380.3,0.0,PayPal,Consegnato,2025-08-31,2025-09-05,EuroLogistics,9.37,380.3
ORD014219,1,2025-08-30,CUST00285,601001,1,14.99,0.0,Contrassegno,Annullato,,,,,14.99
ORD014219,2,2025-08-30,CUST00285,601001,2,14.99,0.0,Contrassegno,Annullato,,,,,29.98
ORD014220,1,30-08-2025,CUST00459,403003,1,34.87,0.0,PayPal,Consegnato,2025-09-01,2025-09-04,  Corriere Nazionale  ,4.53,34.87
ORD014220,1,30-08-2025,CUST00459,403003,1,34.87,0.0,  PayPal  ,Consegnato,2025-09-01,2025-09-04,Corriere Nazionale,4.53,34.87
ORD014220,2,2025-08-30,CUST00459,503001,1,10.71,0.0,PAYPAL,Consegnato,2025-09-01,2025-09-04,Corriere Nazionale,4.53,10.71
ORD014221,1,2025-08-30,CUST00512,503005,1,7.43,0.0,PayPal,Consegnato,2025-08-31,2025-09-04,Corriere Nazionale,4.58,7.43
ORD014222,1,30-08-2025,CUST00592,503007,1,25.13,0.0,Bonifico bancario,Annullato,,,,,25.13
ORD014222,1,30-08-2025,CUST00592,503007,1,25.13,0.0,Bonifico bancario,Annullato,,,,,25.13
ORD014223,1,2025-08-30,CUST00449,402006,1,17.7,0.0,Bonifico bancario,Annullato,,,,,17.7
ORD014223,2,2025-08-30,CUST00449,402001,1,17.4,0.0,Bonifico bancario,Annullato,,,,,17.4
ORD014224,1,2025-08-30,CUST00497,303005,1,15.79,0.0,Contrassegno,Consegnato,2025-08-31,2025-09-04,Corriere Nazionale,5.65,15.79
ORD014225,1,2025-08-30,CUST00166,  102005  ,1,"57,94",,  PayPal  ,Consegnato,2025-09-06,2025-09-12,EuroLogistics,7.95,57.94
ORD014225,2,2025-08-30,CUST00166,103001,2,81.21,0.0,PayPal,Consegnato,2025-09-06,2025-09-12,EuroLogistics,7.95,162.42
ORD014226,1,2025-08-30,CUST00100,501005,2,47.77,0.0,Contrassegno,consegnato,2025-09-02,2025-09-06,Corriere Nazionale,5.34,95.54
ORD014227,1,2025-08-30,CUST00524,401003,3,11.12,0.0,  Contrassegno  ,Annullato,,,,,33.36
ORD014227,2,2025-08-30,CUST00524,401003,1,11.12,0.0,Contrassegno,Annullato,,,,,11.12
ORD014228,1,2025-08-30,CUST00495,303001,3,18.81,0.0,PayPal,Consegnato,2025-09-01,2025-09-03,Corriere Nazionale,3.34,56.43
ORD014229,1,2025-08-30,CUST00254,501002,1,48.11,0.0,Bonifico bancario,CONSEGNATO,2025-08-31,2025-09-02,Corriere Nazionale,5.12,48.11
ORD014230,1,2025-08-30,CUST00431,301900,2,92.93,,PAYPAL,Consegnato,2025-09-07,2025-09-10,Corriere Nazionale,3.6,185.86
ORD014230,2,2025-08-30,CUST00431,202004,1,33.23,0.0,PayPal,Consegnato,2025-09-07,2025-09-10,Corriere Nazionale,3.6,33.23
ORD014231,1,2025-08-30,CUST00481,103007,1,380.3,0.0,Bonifico bancario,Consegnato,2025-08-31,2025-09-07,EuroLogistics,10.69,380.3
ORD014231,2,2025-08-30,CUST00481,  103007  ,1,380.3,0.0,Bonifico bancario,Consegnato,2025-08-31,2025-09-07,EuroLogistics,10.69,380.3
ORD014232,1,2025-08-30,CUST00369,202006,2,22.64,0.0,Carta di credito,Consegnato,2025-09-01,2025-09-04,Corriere Nazionale,3.19,45.28
ORD014233,1,2025-08-30,CUST00384,503007,1,25.13,0.0,PayPal,Consegnato,2025-09-09,2025-09-11,corriere nazionale,4.86,25.13
ORD014233,2,30/08/2025,CUST00384,503001,1,10.71,0.0,PayPal,Consegnato,2025-09-09,2025-09-11,Corriere Nazionale,4.86,10.71
ORD014233,2,30/08/2025,CUST00384,503001,1,10.71,0.0,PayPal,Consegnato,2025-09-09,2025-09-11,  Corriere Nazionale  ,4.86,10.71
ORD014233,3,2025-08-30,CUST00384,301006,2,68.34,0.0,PayPal,Consegnato,2025-09-09,2025-09-11,Corriere Nazionale,4.86,136.68
ORD014234,1,30/08/2025,CUST00411,103007,1,"380,3",0.0,Carta di credito,Consegnato,2025-08-31,2025-09-05,EuroLogistics,9.13,380.3
ORD014234,2,2025-08-30,CUST00411,103007,1,380.3,0.0,Carta di credito,Consegnato,2025-08-31,2025-09-05,EuroLogistics,9.13,380.3
ORD014234,3,2025-08-30,CUST00411,401003,-1,11.12,0.0,Carta di credito,Consegnato,2025-08-31,2025-09-05,EuroLogistics,9.13,11.12
ORD014234,4,2025-08-30,CUST00411,103007,3,380.3,0.0,Carta di credito,Consegnato,2025-08-31,2025-09-05,EuroLogistics,9.13,1140.9
ORD014235,1,2025-08-30,CUST00594,303006,2,"55,1",0.0,Contrassegno,Consegnato,2025-09-01,2025-09-03,Corriere Nazionale,5.74,110.2
ORD014236,1,2025-08-30,CUST00193,602006,2,30.16,0.0,Carta di credito,Consegnato,2025-08-30,2025-09-14,Global Shipping,11.6,60.32
ORD014237,1,2025-08-30,CUST00247,401006,-1,22.31,0.0,PayPal,Consegnato,2025-09-04,2025-09-09,EuroLogistics,9.94,22.31
ORD014237,2,2025-08-30,CUST00247,402001,1,17.4,0.0,  PayPal  ,Consegnato,2025-09-04,09/09/2025,EuroLogistics,9.94,17.4
ORD014237,3,2025-08-30,CUST00247,403001,1,34.83,0.0,PayPal,Consegnato,2025-09-04,2025-09-09,  EuroLogistics  ,9.94,34.83
ORD014237,4,30/08/2025,CUST00247,101003,1,20.3,0.0,PayPal,Consegnato,2025-09-04,2025-09-09,EuroLogistics,9.94,20.3
ORD014237,4,30/08/2025,CUST00247,101003,1,20.3,0.0,PayPal,Consegnato,2025-09-04,2025-09-09,EuroLogistics,9.94,20.3
ORD014238,1,2025-08-31,CUST00395,103007,2,380.3,0.0,Carta di credito,Consegnato,2025-09-02,2025-09-05,Corriere Nazionale,4.99,760.6
ORD014239,1,2025-08-31,CUST00622,401003,1,11.12,0.0,Carta di credito,Annullato,,,,,11.12
ORD014239,2,31/08/2025,CUST00622,103007,1,380.3,0.0,Carta di credito,Annullato,,,,,380.3
ORD014240,1,2025-08-31,CUST00387,103007,1,380.3,0.0,Carta di credito,Consegnato,2025-09-03,2025-09-06,Corriere Nazionale,3.55,380.3
ORD014240,2,2025-08-31,CUST00387,103007,1,380.3,0.0,Carta di credito,Consegnato,2025-09-03,2025-09-06,Corriere Nazionale,3.55,380.3
ORD014241,1,2025-08-31,CUST00244,503001,1,10.71,0.0,Carta di credito,Consegnato,2025-09-05,2025-09-09,Corriere Nazionale,5.41,10.71
ORD014241,2,2025-08-31,CUST00244,503007,1,25.13,0.0,Carta di credito,Consegnato,05/09/2025,2025-09-09,Corriere Nazionale,5.41,25.13
ORD014242,1,2025-08-31,CUST00063,401006,1,22.31,0.0,Contrassegno,Consegnato,2025-09-02,2025-09-04,Corriere Nazionale,5.73,22.31
ORD014243,1,2025-08-31,CUST00114,603008,2,12.62,0.0,Contrassegno,Consegnato,2025-09-01,2025-09-04,Corriere Nazionale,4.78,25.24
ORD014244,1,2025-08-31,CUST00425,103002,1,12.24,0.0,Carta di credito,Consegnato,2025-09-02,2025-09-09,  EuroLogistics  ,6.44,12.24
ORD014244,2,2025-08-31,CUST00425,102001,1,949.88,0.0,Carta di credito,Consegnato,2025-09-02,2025-09-09,EuroLogistics,6.44,949.88
ORD014245,1,2025-08-31,CUST00303,103007,1,380.3,0.0,PayPal,Consegnato,2025-09-03,2025-09-07,Corriere Nazionale,4.56,380.3
ORD014245,2,2025-08-31,CUST00303,  103007  ,1,380.3,0.0,PayPal,Consegnato,2025-09-03,2025-09-07,Corriere Nazionale,4.56,380.3
ORD014246,1,2025-08-31,CUST00299,502001,1,14.1,0.0,  PayPal  ,Consegnato,2025-09-02,2025-09-20,Global Shipping,9.07,14.1
ORD014247,1,2025-08-31,CUST00172,603008,1,12.62,0.0,Bonifico bancario,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,5.08,12.62
ORD014247,2,2025-08-31,CUST00172,  303003  ,1,35.0,0.0,Bonifico bancario,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,5.08,35.0
ORD014247,3,2025-08-31,CUST00172,  402005  ,1,30.23,0.0,Bonifico bancario,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,5.08,30.23
ORD014248,1,2025-08-31,CUST00250,303005,1,15.79,0.0,Contrassegno,Consegnato,2025-09-06,2025-09-08,Corriere Nazionale,3.48,15.79
ORD014248,2,2025-08-31,CUST00250,301900,0,92.93,0.0,Contrassegno,Consegnato,2025-09-06,2025-09-08,Corriere Nazionale,3.48,92.93
ORD014249,1,2025-08-31,CUST00427,501001,1,42.7,0.0,  PayPal  ,Consegnato,2025-09-03,2025-09-17,Global Shipping,15.69,42.7
ORD014249,2,2025-08-31,CUST00427,401003,1,11.12,0.0,paypal,Consegnato,2025-09-03,2025-09-17,Global Shipping,15.69,11.12
ORD014250,1,2025-08-31,CUST00348,203002,0,17.86,0.0,PayPal,Consegnato,2025-09-01,2025-09-21,Global Shipping,10.7,17.86
ORD014251,1,2025-08-31,CUST00400,401003,1,11.12,0.0,  PayPal  ,Consegnato,2025-09-02,2025-09-10,EuroLogistics,6.05,11.12
ORD014251,2,2025-08-31,CUST00400,503007,-1,25.13,0.0,PayPal,Consegnato,2025-09-02,2025-09-10,EuroLogistics,6.05,25.13
ORD014252,1,2025-08-31,CUST00559,503007,1,25.13,,Bonifico bancario,Annullato,,,,,25.13
ORD014252,2,2025-08-31,CUST00559,503001,1,10.71,0.0,Bonifico bancario,Annullato,,,,,10.71
ORD014253,1,2025-08-31,CUST00370,102002,0,46.84,0.0,PayPal,Annullato,,,,,46.84
ORD014254,1,2025-08-31,CUST00215,401006,1,22.31,0.0,paypal,Consegnato,2025-09-08,10-09-2025,CORRIERE NAZIONALE,3.65,22.31
ORD014254,2,2025-08-31,CUST00215,103007,3,380.3,0.0,PayPal,Consegnato,2025-09-08,2025-09-10,Corriere Nazionale,3.65,1140.9
ORD014254,3,2025-08-31,CUST00215,103007,3,380.3,0.0,PayPal,Consegnato,2025-09-08,2025-09-10,Corriere Nazionale,3.65,1140.9
ORD014254,4,2025-08-31,CUST00215,402005,3,30.23,0.0,PayPal,Consegnato,2025-09-08,2025-09-10,Corriere Nazionale,3.65,90.69
ORD014255,1,2025-08-31,CUST00001,503007,2,25.13,0.0,Carta di credito,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,4.58,50.26
ORD014255,2,2025-08-31,CUST00001,503007,1,25.13,0.0,  Carta di credito  ,Consegnato,04-09-2025,2025-09-06,Corriere Nazionale,4.58,25.13
ORD014256,1,2025-08-31,CUST00209,103007,1,380.3,0.0,Bonifico bancario,Consegnato,2025-08-31,2025-09-07,EuroLogistics,7.92,380.3
ORD014256,2,2025-08-31,CUST00209,103007,3,380.3,0.0,Bonifico bancario,Consegnato,2025-08-31,2025-09-07,EuroLogistics,7.92,1140.9
ORD014257,1,2025-08-31,CUST00534,301006,1,68.34,0.0,PayPal,Consegnato,2025-09-01,2025-09-04,Corriere Nazionale,3.07,68.34
ORD014258,1,2025-08-31,CUST00577,  403004  ,1,13.82,0.0,Carta di credito,Consegnato,2025-09-01,2025-09-12,Global Shipping,13.43,13.82
ORD014258,2,2025-08-31,CUST00577,203002,1,17.86,0.0,Carta di credito,Consegnato,2025-09-01,12-09-2025,Global Shipping,13.43,17.86
ORD014258,3,2025-08-31,CUST00577,403007,2,26.3,0.0,Carta di credito,Consegnato,2025-09-01,2025-09-12,Global Shipping,13.43,52.6
ORD014259,1,01-09-2025,CUST00625,503004,0,13.34,,Carta di credito,Consegnato,2025-09-03,2025-09-06,Corriere Nazionale,5.7,13.34
ORD014259,2,2025-09-01,CUST00625,503006,3,"13,96",0.0,Carta di credito,Consegnato,2025-09-03,2025-09-06,Corriere Nazionale,5.7,41.88
ORD014260,1,2025-09-01,CUST00289,101003,1,20.3,0.0,Contrassegno,Consegnato,2025-09-02,2025-09-06,corriere nazionale,5.88,20.3
ORD014260,2,2025-09-01,CUST00289,103002,1,12.24,0.0,Contrassegno,Consegnato,2025-09-02,2025-09-06,Corriere Nazionale,5.88,12.24
ORD014261,1,2025-09-01,CUST00616,502001,1,14.1,0.0,Contrassegno,Consegnato,2025-09-02,2025-09-06,Corriere Nazionale,4.3,14.1
ORD014261,2,2025-09-01,CUST00616,501004,1,56.74,0.0,Contrassegno,Consegnato,2025-09-02,2025-09-06,  Corriere Nazionale  ,4.3,56.74
ORD014262,1,2025-09-01,CUST00585,  503006  ,2,13.96,0.0,Bonifico bancario,Consegnato,2025-09-03,2025-09-18,Global Shipping,17.25,27.92
ORD014262,2,2025-09-01,CUST00585,503006,1,13.96,0.0,Bonifico bancario,Consegnato,2025-09-03,2025-09-18,Global Shipping,17.25,13.96
ORD014263,1,2025-09-01,CUST00275,401003,1,"11,12",0.0,PayPal,Consegnato,2025-09-02,2025-09-08,EuroLogistics,10.07,11.12
ORD014263,2,2025-09-01,CUST00275,401003,1,11.12,0.0,PayPal,Consegnato,2025-09-02,2025-09-08,EuroLogistics,10.07,11.12
ORD014264,1,2025-09-01,CUST00309,103007,1,380.3,0.0,Bonifico bancario,Consegnato,2025-09-06,2025-09-13,EuroLogistics,8.03,380.3
ORD014264,2,2025-09-01,CUST00309,103007,1,380.3,0.0,Bonifico bancario,Consegnato,2025-09-06,2025-09-13,EuroLogistics,8.03,380.3
ORD014264,3,2025-09-01,CUST00309,501003,3,54.27,0.0,Bonifico bancario,Consegnato,2025-09-06,13-09-2025,EuroLogistics,8.03,162.81
ORD014265,1,2025-09-01,CUST00095,102001,1,949.88,0.0,Carta di credito,Annullato,,,,,949.88
ORD014266,1,2025-09-01,CUST00221,203005,1,16.7,0.0,Bonifico bancario,Consegnato,2025-09-03,2025-09-11,EuroLogistics,6.26,16.7
ORD014267,1,2025-09-01,CUST00029,601005,1,8.99,0.0,PayPal,Consegnato,2025-09-05,2025-09-07,Corriere Nazionale,4.01,8.99
ORD014267,2,2025-09-01,CUST00029,601001,1,14.99,0.0,PayPal,Consegnato,2025-09-05,2025-09-07,Corriere Nazionale,4.01,14.99
ORD014267,3,2025-09-01,CUST00029,603005,3,39.47,0.0,PayPal,Consegnato,2025-09-05,2025-09-07,Corriere Nazionale,4.01,118.41
ORD014267,4,01/09/2025,CUST00029,102002,2,46.84,0.0,PayPal,Consegnato,2025-09-05,2025-09-07,Corriere Nazionale,4.01,93.68
ORD014268,1,2025-09-01,CUST00173,403008,1,15.96,0.0,PayPal,Consegnato,2025-09-03,2025-09-13,Global Shipping,17.76,15.96
ORD014269,1,2025-09-01,CUST00341,203003,1,13.39,0.0,Carta di credito,Consegnato,2025-09-02,2025-09-07,EuroLogistics,8.68,13.39
ORD014270,1,2025-09-01,CUST00488,402005,1,30.23,0.0,PayPal,Consegnato,2025-09-03,2025-09-06,Corriere Nazionale,4.51,30.23
ORD014270,2,2025-09-01,CUST00488,401006,1,22.31,0.0,  PayPal  ,Consegnato,2025-09-03,2025-09-06,Corriere Nazionale,4.51,22.31
ORD014270,3,2025-09-01,CUST00488,403007,1,26.3,0.0,PayPal,Consegnato,2025-09-03,06-09-2025,Corriere Nazionale,4.51,26.3
ORD014271,1,2025-09-01,CUST00232,502002,1,20.93,0.0,PayPal,Consegnato,2025-09-02,2025-09-08,  EuroLogistics  ,10.39,20.93
ORD014272,1,2025-09-02,CUST00070,401003,1,11.12,0.0,PayPal,Consegnato,2025-09-05,2025-09-10,  EuroLogistics  ,9.21,11.12
ORD014272,2,2025-09-02,CUST00070,401003,2,11.12,0.0,PayPal,Consegnato,2025-09-05,2025-09-10,EuroLogistics,9.21,22.24
ORD014273,1,2025-09-02,CUST00466,401002,1,8.96,0.0,Bonifico bancario,Consegnato,04/09/2025,07-09-2025,Corriere Nazionale,3.36,8.96
ORD014274,1,2025-09-02,CUST00564,403008,1,15.96,0.0,PayPal,Annullato,,,,,15.96
ORD014275,1,2025-09-02,CUST00155,401003,2,11.12,0.0,Bonifico bancario,consegnato,2025-09-06,2025-09-24,  Global Shipping  ,9.89,22.24
ORD014275,2,2025-09-02,CUST00155,401003,1,11.12,0.0,Bonifico bancario,Consegnato,2025-09-06,2025-09-24,Global Shipping,9.89,11.12
ORD014275,3,2025-09-02,CUST00155,401003,2,11.12,0.0,Bonifico bancario,CONSEGNATO,2025-09-06,2025-09-24,Global Shipping,9.89,22.24
ORD014276,1,2025-09-02,CUST00140,503001,1,10.71,0.0,Contrassegno,Consegnato,2025-09-04,2025-09-07,Corriere Nazionale,5.03,10.71
ORD014276,2,2025-09-02,CUST00140,202005,1,126.38,0.0,Contrassegno,Consegnato,2025-09-04,2025-09-07,Corriere Nazionale,5.03,126.38
ORD014277,1,2025-09-02,CUST00587,503007,1,25.13,0.0,PayPal,Consegnato,2025-09-02,2025-09-06,Corriere Nazionale,3.81,25.13
ORD014277,2,2025-09-02,CUST00587,101002,1,8.77,0.0,PayPal,Consegnato,2025-09-02,2025-09-06,corriere nazionale,3.81,8.77
ORD014278,1,2025-09-02,CUST00273,102002,1,46.84,0.0,PayPal,Consegnato,2025-09-03,2025-09-05,Corriere Nazionale,4.19,46.84
ORD014279,1,2025-09-02,CUST00160,201002,1,57.78,0.0,PayPal,Consegnato,2025-09-05,13/09/2025,EuroLogistics,8.29,57.78
ORD014280,1,2025-09-02,CUST00508,603003,0,20.64,0.0,PayPal,Consegnato,2025-09-03,2025-09-09,EuroLogistics,6.87,20.64
ORD014280,2,2025-09-02,CUST00508,602005,2,21.16,,PayPal,Consegnato,2025-09-03,2025-09-09,EuroLogistics,6.87,42.32
ORD014281,1,2025-09-02,CUST00201,403004,2,13.82,0.0,Carta di credito,Consegnato,2025-09-08,2025-09-11,Corriere Nazionale,3.03,27.64
ORD014282,1,2025-09-02,CUST00512,401003,1,11.12,0.0,Carta di credito,Consegnato,03-09-2025,2025-09-06,Corriere Nazionale,4.08,11.12
ORD014283,1,2025-09-02,CUST00389,103007,1,380.3,0.0,Bonifico bancario,Consegnato,2025-09-05,2025-09-21,Global Shipping,12.82,380.3
ORD014283,2,02-09-2025,CUST00389,103002,1,12.24,0.0,Bonifico bancario,Consegnato,2025-09-05,2025-09-21,Global Shipping,12.82,12.24
ORD014283,3,2025-09-02,CUST00389,402005,3,30.23,,Bonifico bancario,Consegnato,2025-09-05,21/09/2025,Global Shipping,12.82,90.69
ORD014284,1,2025-09-02,CUST00337,102001,1,949.88,0.0,Carta di credito,Consegnato,2025-09-03,2025-09-05,Corriere Nazionale,4.89,949.88
ORD014284,2,2025-09-02,CUST00337,203001,1,11.16,0.0,Carta di credito,Consegnato,2025-09-03,2025-09-05,Corriere Nazionale,4.89,11.16
ORD014284,3,2025-09-02,CUST00337,501005,3,47.77,0.0,Carta di credito,Consegnato,2025-09-03,2025-09-05,Corriere Nazionale,4.89,143.31
ORD014284,4,2025-09-02,CUST00337,103007,1,380.3,0.0,Carta di credito,Consegnato,2025-09-03,2025-09-05,Corriere Nazionale,4.89,380.3
ORD014285,1,2025-09-02,CUST00622,101005,1,728.78,0.0,PayPal,Consegnato,2025-09-08,2025-09-16,EuroLogistics,6.46,728.78
ORD014285,2,2025-09-02,CUST00622,102003,2,97.15,0.0,PayPal,Consegnato,2025-09-08,2025-09-16,  EuroLogistics  ,6.46,194.3
ORD014286,1,2025-09-02,CUST00630,503007,1,25.13,0.0,Contrassegno,Consegnato,2025-09-02,2025-09-05,Corriere Nazionale,3.99,25.13
ORD014287,1,2025-09-02,CUST00527,601001,1,"14,99",0.0,Bonifico bancario,Consegnato,2025-09-04,2025-09-07,Corriere Nazionale,4.95,14.99
ORD014288,1,2025-09-02,CUST00087,601003,1,33.92,0.0,Carta di credito,Consegnato,2025-09-05,2025-09-08,Corriere Nazionale,3.92,33.92
ORD014288,1,2025-09-02,CUST00087,601003,1,33.92,0.0,Carta di credito,Consegnato,2025-09-05,2025-09-08,Corriere Nazionale,3.92,33.92
ORD014289,1,2025-09-02,CUST00324,301900,-3,"92,93",0.0,Carta di credito,Annullato,,,,,278.79
ORD014289,2,2025-09-02,CUST00324,601005,1,8.99,0.0,Carta di credito,Annullato,,,,,8.99
ORD014289,3,2025-09-02,CUST00324,  401004  ,1,58.47,0.0,Carta di credito,Annullato,,,,,58.47
ORD014290,1,2025-09-02,CUST00263,503001,2,10.71,0.0,Carta di credito,Consegnato,2025-09-03,2025-09-11,EuroLogistics,10.6,21.42
ORD014290,2,2025-09-02,CUST00263,102002,1,46.84,0.0,Carta di credito,Consegnato,2025-09-03,2025-09-11,EuroLogistics,10.6,46.84
ORD014291,1,2025-09-02,CUST00100,403001,1,34.83,,Carta di credito,Annullato,,,,,34.83
ORD014292,1,2025-09-02,CUST00345,603003,2,20.64,0.0,PayPal,Consegnato,2025-09-04,12/09/2025,EuroLogistics,10.2,41.28
ORD014293,1,2025-09-02,CUST00485,603008,0,12.62,0.0,PayPal,CONSEGNATO,2025-09-03,2025-09-05,Corriere Nazionale,4.51,12.62
ORD014293,2,2025-09-02,CUST00485,603008,1,12.62,0.0,PayPal,Consegnato,2025-09-03,2025-09-05,Corriere Nazionale,4.51,12.62
ORD014294,1,2025-09-02,CUST00337,203001,1,11.16,0.0,  Carta di credito  ,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,5.82,11.16
ORD014294,2,2025-09-02,CUST00337,503007,0,25.13,0.0,Carta di credito,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,5.82,25.13
ORD014295,1,2025-09-02,CUST00370,103002,2,12.24,0.0,Contrassegno,Consegnato,2025-09-09,2025-09-13,Corriere Nazionale,5.93,24.48
ORD014295,2,2025-09-02,CUST00370,103006,2,87.81,0.0,Contrassegno,Consegnato,2025-09-09,2025-09-13,Corriere Nazionale,5.93,175.62
ORD014295,3,2025-09-02,CUST00370,102002,3,"46,84",0.0,Contrassegno,consegnato,2025-09-09,2025-09-13,Corriere Nazionale,5.93,140.52
ORD014295,4,2025-09-02,CUST00370,103006,1,87.81,0.0,Contrassegno,Consegnato,2025-09-09,2025-09-13,Corriere Nazionale,5.93,87.81
ORD014296,1,2025-09-02,CUST00386,601001,1,14.99,0.0,PayPal,CONSEGNATO,2025-09-05,2025-09-08,CORRIERE NAZIONALE,4.89,14.99
ORD014297,1,03-09-2025,CUST00387,603007,2,13.48,0.0,Contrassegno,Consegnato,2025-09-16,2025-09-19,Corriere Nazionale,5.52,26.96
ORD014297,2,2025-09-03,CUST00387,602003,1,24.77,0.0,Contrassegno,Consegnato,2025-09-16,2025-09-19,Corriere Nazionale,5.52,24.77
ORD014298,1,2025-09-03,CUST00449,503001,2,10.71,0.0,  Carta di credito  ,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,5.74,21.42
ORD014298,2,2025-09-03,CUST00449,202003,1,40.14,0.0,CARTA DI CREDITO,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,5.74,40.14
ORD014298,3,2025-09-03,CUST00449,202001,2,27.45,0.0,Carta di credito,Consegnato,2025-09-04,2025-09-06,Corriere Nazionale,5.74,54.9
ORD014298,4,2025-09-03,CUST00449,503001,1,10.71,0.0,Carta di credito,Consegnato,2025-09-04,06-09-2025,Corriere Nazionale,5.74,10.71
ORD014299,1,2025-09-03,CUST00273,103007,1,380.3,0.0,PayPal,Consegnato,2025-09-06,2025-09-09,corriere nazionale,4.21,380.3
ORD014300,1,2025-09-03,CUST00369,503007,2,25.13,0.0,PayPal,Consegnato,2025-09-07,2025-09-10,Corriere Nazionale,4.32,50.26
ORD014300,2,2025-09-03,CUST00369,503007,1,25.13,,PayPal,Consegnato,2025-09-07,2025-09-10,Corriere Nazionale,4.32,25.13
ORD014301,1,2025-09-03,CUST00167,301900,3,92.93,0.0,PayPal,Consegnato,2025-09-03,2025-09-19,Global Shipping,12.31,278.79
ORD014302,1,2025-09-03,CUST00338,501003,1,54.27,0.0,Carta di credito,Consegnato,2025-09-05,2025-09-08,Corriere Nazionale,4.34,54.27
ORD014303,1,2025-09-03,CUST00067,601001,1,14.99,0.0,Bonifico bancario,Consegnato,2025-09-04,2025-09-09,EuroLogistics,7.91,14.99
