product_code,data_rilevazione,quantita_disponibile
503001,2024-04-29,26
503001,2024-05-06,113
503001,2024-05-13,101
503001,2024-05-20,87
503001,2024-05-27,76
503001,2024-06-03,65
503001,2024-06-10,48
503001,2024-06-17,35
503001,2024-06-24,26
503001,2024-07-01,106
503001,2024-07-08,101
503001,2024-07-15,89
503001,2024-07-22,78
503001,2024-07-29,68
503001,2024-08-05,59
503001,2024-08-12,53
503001,2024-08-19,34
503001,2024-08-26,23
503001,2024-09-02,113
503001,2024-09-09,99
503001,2024-09-16,87
503001,2024-09-23,70
503001,2024-09-30,67
503001,2024-10-07,51
503001,2024-10-14,47
503001,2024-10-21,38
503001,2024-10-28,21
503001,2024-11-04,81
503001,2024-11-11,35
503001,2024-11-18,23
503001,2024-11-25,93
503001,2024-12-02,79
503001,2024-12-09,62
503001,2024-12-16,48
503001,2024-12-23,31
503001,2024-12-30,110
503001,2025-01-06,93
503001,2025-01-13,71
503001,2025-01-20,55
503001,2025-01-27,46
503001,2025-02-03,26
503001,2025-02-10,95
503001,2025-02-17,80
503001,2025-02-24,59
503001,2025-03-03,52
503001,2025-03-10,40
503001,2025-03-17,30
503001,2025-03-24,110
503001,2025-03-31,93
503001,2025-04-07,70
503001,2025-04-14,45
503001,2025-04-21,27
503001,2025-04-28,95
503001,2025-05-05,83
503001,2025-05-12,52
503001,2025-05-19,43
503001,2025-05-26,32
503001,2025-06-02,115
503001,2025-06-09,102
503001,2025-06-16,88
503001,2025-06-23,65
503001,2025-06-30,47
503001,2025-07-07,29
503001,2025-07-14,112
503001,2025-07-21,89
503001,2025-07-28,68
503001,2025-08-04,60
503001,2025-08-11,46
503001,2025-08-18,32
503001,2025-08-25,116
503001,2025-09-01,102
503001,2025-09-08,90
503001,2025-09-15,71
503001,2025-09-22,41
503001,2025-09-29,18
503001,2025-10-06,105
503001,2025-10-13,88
503001,2025-10-20,73
503001,2025-10-27,51
503001,2025-11-03,15
503001,2025-11-10,74
503001,2025-11-17,50
503001,2025-11-24,17
503001,2025-12-01,87
503001,2025-12-08,61
503001,2025-12-15,27
503001,2025-12-22,96
503001,2025-12-29,92
602003,2023-01-02,17
602003,2023-01-09,17
602003,2023-01-16,16
602003,2023-01-23,16
602003,2023-01-30,16
602003,2023-02-06,16
602003,2023-02-13,16
602003,2023-02-20,16
602003,2023-02-27,13
602003,2023-03-06,12
602003,2023-03-13,12
602003,2023-03-20,11
602003,2023-03-27,10
602003,2023-04-03,10
602003,2023-04-10,9
602003,2023-04-17,8
602003,2023-04-24,7
602003,2023-05-01,7
602003,2023-05-08,5
602003,2023-05-15,21
602003,2023-05-22,21
602003,2023-05-29,20
602003,2023-06-05,20
602003,2023-06-12,20
602003,2023-06-19,16
602003,2023-06-26,16
602003,2023-07-03,16
602003,2023-07-10,15
602003,2023-07-17,15
602003,2023-07-24,14
602003,2023-07-31,14
602003,2023-08-07,14
602003,2023-08-14,14
602003,2023-08-21,14
602003,2023-08-28,14
602003,2023-09-04,10
602003,2023-09-11,9
602003,2023-09-18,7
602003,2023-09-25,7
602003,2023-10-02,7
602003,2023-10-09,7
602003,2023-10-16,6
602003,2023-10-23,6
602003,2023-10-30,6
602003,2023-11-06,2
602003,2023-11-13,16
602003,2023-11-20,13
602003,2023-11-27,10
602003,2023-12-04,9
602003,2023-12-11,5
602003,2023-12-18,20
602003,2023-12-25,19
602003,2024-01-01,19
602003,2024-01-08,19
602003,2024-01-15,19
602003,2024-01-22,19
602003,2024-01-29,19
602003,2024-02-05,17
602003,2024-02-12,17
602003,2024-02-19,17
602003,2024-02-26,17
602003,2024-03-04,15
602003,2024-03-11,12
602003,2024-03-18,11
602003,2024-03-25,11
602003,2024-04-01,10
602003,2024-04-08,3
602003,2024-04-15,16
602003,2024-04-22,14
602003,2024-04-29,13
602003,2024-05-06,13
602003,2024-05-13,11
602003,2024-05-20,11
602003,2024-05-27,10
602003,2024-06-03,5
602003,2024-06-10,21
602003,2024-06-17,20
602003,2024-06-24,15
602003,2024-07-01,11
602003,2024-07-08,10
602003,2024-07-15,9
602003,2024-07-22,9
602003,2024-07-29,9
602003,2024-08-05,9
602003,2024-08-12,9
602003,2024-08-19,9
602003,2024-08-26,9
602003,2024-09-02,8
602003,2024-09-09,7
602003,2024-09-16,3
602003,2024-09-23,12
602003,2024-09-30,12
602003,2024-10-07,9
602003,2024-10-14,9
602003,2024-10-21,8
602003,2024-10-28,8
602003,2024-11-04,5
602003,2024-11-11,19
602003,2024-11-18,18
602003,2024-11-25,16
602003,2024-12-02,16
602003,2024-12-09,12
602003,2024-12-16,11
602003,2024-12-23,9
602003,2024-12-30,8
602003,2025-01-06,8
602003,2025-01-13,8
602003,2025-01-20,7
602003,2025-01-27,4
602003,2025-02-03,16
602003,2025-02-10,15
602003,2025-02-17,14
602003,2025-02-24,13
602003,2025-03-03,13
602003,2025-03-10,12
602003,2025-03-17,10
602003,2025-03-24,10
602003,2025-03-31,10
602003,2025-04-07,10
602003,2025-04-14,3
602003,2025-04-21,19
602003,2025-04-28,17
602003,2025-05-05,15
602003,2025-05-12,13
602003,2025-05-19,13
602003,2025-05-26,13
602003,2025-06-02,9
602003,2025-06-09,9
602003,2025-06-16,9
602003,2025-06-23,9
602003,2025-06-30,5
602003,2025-07-07,19
602003,2025-07-14,18
602003,2025-07-21,15
602003,2025-07-28,15
602003,2025-08-04,14
602003,2025-08-11,12
602003,2025-08-18,11
602003,2025-08-25,11
602003,2025-09-01,11
602003,2025-09-08,7
602003,2025-09-15,4
602003,2025-09-22,19
602003,2025-09-29,17
602003,2025-10-06,17
602003,2025-10-13,17
602003,2025-10-20,15
602003,2025-10-27,15
602003,2025-11-03,10
602003,2025-11-10,9
602003,2025-11-17,5
602003,2025-11-24,19
602003,2025-12-01,18
602003,2025-12-08,14
602003,2025-12-15,6
602003,2025-12-22,6
602003,2025-12-29,6
501004,2023-01-02,21
501004,2023-01-09,21
501004,2023-01-16,21
501004,2023-01-23,21
501004,2023-01-30,21
501004,2023-02-06,21
501004,2023-02-13,21
501004,2023-02-20,21
501004,2023-02-27,20
501004,2023-03-06,17
501004,2023-03-13,17
501004,2023-03-20,17
501004,2023-03-27,17
501004,2023-04-03,17
501004,2023-04-10,17
501004,2023-04-17,15
501004,2023-04-24,14
501004,2023-05-01,14
501004,2023-05-08,14
501004,2023-05-15,10
501004,2023-05-22,10
501004,2023-05-29,7
501004,2023-06-05,6
501004,2023-06-12,6
501004,2023-06-19,6
501004,2023-06-26,3
501004,2023-07-03,20
501004,2023-07-10,19
501004,2023-07-17,18
501004,2023-07-24,15
501004,2023-07-31,13
501004,2023-08-07,13
501004,2023-08-14,12
501004,2023-08-21,12
501004,2023-08-28,10
501004,2023-09-04,8
501004,2023-09-11,8
501004,2023-09-18,6
501004,2023-09-25,4
501004,2023-10-02,21
501004,2023-10-09,18
501004,2023-10-16,18
501004,2023-10-23,18
501004,2023-10-30,18
501004,2023-11-06,15
501004,2023-11-13,13
501004,2023-11-20,12
501004,2023-11-27,11
501004,2023-12-04,9
501004,2023-12-11,9
501004,2023-12-18,6
501004,2023-12-25,4
501004,2024-01-01,21
501004,2024-01-08,18
501004,2024-01-15,17
501004,2024-01-22,16
501004,2024-01-29,15
501004,2024-02-05,15
501004,2024-02-12,15
501004,2024-02-19,15
501004,2024-02-26,15
501004,2024-03-04,15
501004,2024-03-11,15
501004,2024-03-18,15
501004,2024-03-25,14
501004,2024-04-01,14
501004,2024-04-08,14
501004,2024-04-15,13
501004,2024-04-22,12
501004,2024-04-29,7
501004,2024-05-06,4
501004,2024-05-13,20
501004,2024-05-20,20
501004,2024-05-27,20
501004,2024-06-03,20
501004,2024-06-10,20
501004,2024-06-17,18
501004,2024-06-24,18
501004,2024-07-01,18
501004,2024-07-08,17
501004,2024-07-15,17
501004,2024-07-22,17
501004,2024-07-29,17
501004,2024-08-05,14
501004,2024-08-12,14
501004,2024-08-19,14
501004,2024-08-26,11
501004,2024-09-02,11
501004,2024-09-09,5
501004,2024-09-16,21
501004,2024-09-23,21
501004,2024-09-30,20
501004,2024-10-07,20
501004,2024-10-14,15
501004,2024-10-21,14
501004,2024-10-28,13
501004,2024-11-04,12
501004,2024-11-11,12
501004,2024-11-18,9
501004,2024-11-25,4
501004,2024-12-02,20
501004,2024-12-09,16
501004,2024-12-16,15
501004,2024-12-23,11
501004,2024-12-30,9
501004,2025-01-06,5
501004,2025-01-13,22
501004,2025-01-20,22
501004,2025-01-27,20
501004,2025-02-03,19
501004,2025-02-10,15
501004,2025-02-17,15
501004,2025-02-24,14
501004,2025-03-03,14
501004,2025-03-10,14
501004,2025-03-17,10
501004,2025-03-24,8
501004,2025-03-31,8
501004,2025-04-07,5
501004,2025-04-14,18
501004,2025-04-21,18
501004,2025-04-28,18
501004,2025-05-05,16
501004,2025-05-12,16
501004,2025-05-19,10
501004,2025-05-26,9
501004,2025-06-02,8
501004,2025-06-09,6
501004,2025-06-16,6
501004,2025-06-23,5
501004,2025-06-30,19
501004,2025-07-07,15
501004,2025-07-14,15
501004,2025-07-21,15
501004,2025-07-28,7
501004,2025-08-04,5
501004,2025-08-11,22
501004,2025-08-18,17
501004,2025-08-25,17
501004,2025-09-01,16
501004,2025-09-08,14
501004,2025-09-15,14
501004,2025-09-22,14
501004,2025-09-29,10
501004,2025-10-06,10
501004,2025-10-13,8
501004,2025-10-20,8
501004,2025-10-27,7
501004,2025-11-03,7
501004,2025-11-10,5
501004,2025-11-17,15
501004,2025-11-24,14
501004,2025-12-01,11
501004,2025-12-08,9
501004,2025-12-15,6
501004,2025-12-22,4
501004,2025-12-29,21
602006,2023-01-02,18
602006,2023-01-09,18
602006,2023-01-16,16
602006,2023-01-23,15
602006,2023-01-30,11
602006,2023-02-06,11
602006,2023-02-13,7
602006,2023-02-20,7
602006,2023-02-27,6
602006,2023-03-06,5
602006,2023-03-13,5
602006,2023-03-20,5
602006,2023-03-27,5
602006,2023-04-03,3
602006,2023-04-10,18
602006,2023-04-17,17
602006,2023-04-24,17
602006,2023-05-01,17
602006,2023-05-08,16
602006,2023-05-15,16
602006,2023-05-22,12
602006,2023-05-29,12
602006,2023-06-05,11
602006,2023-06-12,11
602006,2023-06-19,11
602006,2023-06-26,10
602006,2023-07-03,9
602006,2023-07-10,9
602006,2023-07-17,9
602006,2023-07-24,9
602006,2023-07-31,9
602006,2023-08-07,9
602006,2023-08-14,9
602006,2023-08-21,8
602006,2023-08-28,6
602006,2023-09-04,3
602006,2023-09-11,18
602006,2023-09-18,18
602006,2023-09-25,16
602006,2023-10-02,16
602006,2023-10-09,15
602006,2023-10-16,15
602006,2023-10-23,15
602006,2023-10-30,14
602006,2023-11-06,14
602006,2023-11-13,12
602006,2023-11-20,11
602006,2023-11-27,9
602006,2023-12-04,9
602006,2023-12-11,8
602006,2023-12-18,7
602006,2023-12-25,6
602006,2024-01-01,5
602006,2024-01-08,5
602006,2024-01-15,5
602006,2024-01-22,5
602006,2024-01-29,1
602006,2024-02-05,16
602006,2024-02-12,15
602006,2024-02-19,13
602006,2024-02-26,13
602006,2024-03-04,12
602006,2024-03-11,6
602006,2024-03-18,6
602006,2024-03-25,6
602006,2024-04-01,3
602006,2024-04-08,14
602006,2024-04-15,14
602006,2024-04-22,14
602006,2024-04-29,13
602006,2024-05-06,9
602006,2024-05-13,8
602006,2024-05-20,8
602006,2024-05-27,7
602006,2024-06-03,5
602006,2024-06-10,3
602006,2024-06-17,16
602006,2024-06-24,14
602006,2024-07-01,13
602006,2024-07-08,10
602006,2024-07-15,8
602006,2024-07-22,7
602006,2024-07-29,6
602006,2024-08-05,5
602006,2024-08-12,5
602006,2024-08-19,2
602006,2024-08-26,15
602006,2024-09-02,13
602006,2024-09-09,11
602006,2024-09-16,10
602006,2024-09-23,8
602006,2024-09-30,6
602006,2024-10-07,5
602006,2024-10-14,3
602006,2024-10-21,14
602006,2024-10-28,14
602006,2024-11-04,8
602006,2024-11-11,3
602006,2024-11-18,15
602006,2024-11-25,15
602006,2024-12-02,9
602006,2024-12-09,8
602006,2024-12-16,3
602006,2024-12-23,18
602006,2024-12-30,15
602006,2025-01-06,14
602006,2025-01-13,14
602006,2025-01-20,13
602006,2025-01-27,9
602006,2025-02-03,5
602006,2025-02-10,2
602006,2025-02-17,16
602006,2025-02-24,15
602006,2025-03-03,13
602006,2025-03-10,12
602006,2025-03-17,12
602006,2025-03-24,12
602006,2025-03-31,11
602006,2025-04-07,9
602006,2025-04-14,7
602006,2025-04-21,7
602006,2025-04-28,5
602006,2025-05-05,5
602006,2025-05-12,1
602006,2025-05-19,16
602006,2025-05-26,16
602006,2025-06-02,13
602006,2025-06-09,12
602006,2025-06-16,10
602006,2025-06-23,9
602006,2025-06-30,9
602006,2025-07-07,9
602006,2025-07-14,9
602006,2025-07-21,7
602006,2025-07-28,6
602006,2025-08-04,6
602006,2025-08-11,2
602006,2025-08-18,16
602006,2025-08-25,12
602006,2025-09-01,11
602006,2025-09-08,10
602006,2025-09-15,9
602006,2025-09-22,8
602006,2025-09-29,8
602006,2025-10-06,8
602006,2025-10-13,7
602006,2025-10-20,6
602006,2025-10-27,6
602006,2025-11-03,3
602006,2025-11-10,16
602006,2025-11-17,16
602006,2025-11-24,14
602006,2025-12-01,10
602006,2025-12-08,10
602006,2025-12-15,9
602006,2025-12-22,6
602006,2025-12-29,5
402006,2023-01-02,13
402006,2023-01-09,13
402006,2023-01-16,11
402006,2023-01-23,11
402006,2023-01-30,10
402006,2023-02-06,10
402006,2023-02-13,9
402006,2023-02-20,8
402006,2023-02-27,8
402006,2023-03-06,8
402006,2023-03-13,8
402006,2023-03-20,8
402006,2023-03-27,8
402006,2023-04-03,8
402006,2023-04-10,8
402006,2023-04-17,7
402006,2023-04-24,6
402006,2023-05-01,6
402006,2023-05-08,5
402006,2023-05-15,3
402006,2023-05-22,17
402006,2023-05-29,15
402006,2023-06-05,15
402006,2023-06-12,13
402006,2023-06-19,12
402006,2023-06-26,10
402006,2023-07-03,9
402006,2023-07-10,9
402006,2023-07-17,9
402006,2023-07-24,9
402006,2023-07-31,7
402006,2023-08-07,7
402006,2023-08-14,7
402006,2023-08-21,7
402006,2023-08-28,7
402006,2023-09-04,7
402006,2023-09-11,6
402006,2023-09-18,5
402006,2023-09-25,5
402006,2023-10-02,5
402006,2023-10-09,5
402006,2023-10-16,5
402006,2023-10-23,5
402006,2023-10-30,3
402006,2023-11-06,17
402006,2023-11-13,15
402006,2023-11-20,11
402006,2023-11-27,10
402006,2023-12-04,9
402006,2023-12-11,8
402006,2023-12-18,5
402006,2023-12-25,5
402006,2024-01-01,3
402006,2024-01-08,16
402006,2024-01-15,15
402006,2024-01-22,15
402006,2024-01-29,15
402006,2024-02-05,10
402006,2024-02-12,10
402006,2024-02-19,10
402006,2024-02-26,10
402006,2024-03-04,9
402006,2024-03-11,9
402006,2024-03-18,8
402006,2024-03-25,5
402006,2024-04-01,4
402006,2024-04-08,17
402006,2024-04-15,14
402006,2024-04-22,13
402006,2024-04-29,12
402006,2024-05-06,12
402006,2024-05-13,11
402006,2024-05-20,11
402006,2024-05-27,9
402006,2024-06-03,9
402006,2024-06-10,9
402006,2024-06-17,8
402006,2024-06-24,8
402006,2024-07-01,6
402006,2024-07-08,5
402006,2024-07-15,5
402006,2024-07-22,4
402006,2024-07-29,18
402006,2024-08-05,18
402006,2024-08-12,17
402006,2024-08-19,17
402006,2024-08-26,16
402006,2024-09-02,16
402006,2024-09-09,15
402006,2024-09-16,14
402006,2024-09-23,13
402006,2024-09-30,13
402006,2024-10-07,13
402006,2024-10-14,12
402006,2024-10-21,12
402006,2024-10-28,8
402006,2024-11-04,4
402006,2024-11-11,15
402006,2024-11-18,11
402006,2024-11-25,8
402006,2024-12-02,5
402006,2024-12-09,4
402006,2024-12-16,15
402006,2024-12-23,13
402006,2024-12-30,11
402006,2025-01-06,9
402006,2025-01-13,7
402006,2025-01-20,5
402006,2025-01-27,5
402006,2025-02-03,4
402006,2025-02-10,18
402006,2025-02-17,18
402006,2025-02-24,16
402006,2025-03-03,13
402006,2025-03-10,12
402006,2025-03-17,12
402006,2025-03-24,12
402006,2025-03-31,12
402006,2025-04-07,11
402006,2025-04-14,9
402006,2025-04-21,8
402006,2025-04-28,4
402006,2025-05-05,15
402006,2025-05-12,13
402006,2025-05-19,13
402006,2025-05-26,13
402006,2025-06-02,11
402006,2025-06-09,10
402006,2025-06-16,8
402006,2025-06-23,8
402006,2025-06-30,3
402006,2025-07-07,16
402006,2025-07-14,13
402006,2025-07-21,13
402006,2025-07-28,10
402006,2025-08-04,10
402006,2025-08-11,9
402006,2025-08-18,9
402006,2025-08-25,9
402006,2025-09-01,3
402006,2025-09-08,16
402006,2025-09-15,14
402006,2025-09-22,14
402006,2025-09-29,13
402006,2025-10-06,10
402006,2025-10-13,7
402006,2025-10-20,6
402006,2025-10-27,3
402006,2025-11-03,13
402006,2025-11-10,12
402006,2025-11-17,12
402006,2025-11-24,9
402006,2025-12-01,6
402006,2025-12-08,3
402006,2025-12-15,14
402006,2025-12-22,11
402006,2025-12-29,11
501003,2023-01-02,19
501003,2023-01-09,19
501003,2023-01-16,19
501003,2023-01-23,19
501003,2023-01-30,19
501003,2023-02-06,19
501003,2023-02-13,19
501003,2023-02-20,19
501003,2023-02-27,16
501003,2023-03-06,15
501003,2023-03-13,13
501003,2023-03-20,13
501003,2023-03-27,13
501003,2023-04-03,13
501003,2023-04-10,13
501003,2023-04-17,13
501003,2023-04-24,10
501003,2023-05-01,9
501003,2023-05-08,9
501003,2023-05-15,7
501003,2023-05-22,6
501003,2023-05-29,4
501003,2023-06-05,17
501003,2023-06-12,17
501003,2023-06-19,17
501003,2023-06-26,17
501003,2023-07-03,17
501003,2023-07-10,16
501003,2023-07-17,14
501003,2023-07-24,14
501003,2023-07-31,14
501003,2023-08-07,14
501003,2023-08-14,14
501003,2023-08-21,13
501003,2023-08-28,12
501003,2023-09-04,12
501003,2023-09-11,11
501003,2023-09-18,9
501003,2023-09-25,9
501003,2023-10-02,9
501003,2023-10-09,8
501003,2023-10-16,8
501003,2023-10-23,5
501003,2023-10-30,2
501003,2023-11-06,15
501003,2023-11-13,15
501003,2023-11-20,14
501003,2023-11-27,10
501003,2023-12-04,7
501003,2023-12-11,7
501003,2023-12-18,3
501003,2023-12-25,18
501003,2024-01-01,16
501003,2024-01-08,16
501003,2024-01-15,16
501003,2024-01-22,16
501003,2024-01-29,16
501003,2024-02-05,16
501003,2024-02-12,16
501003,2024-02-19,16
501003,2024-02-26,13
501003,2024-03-04,13
501003,2024-03-11,13
501003,2024-03-18,10
501003,2024-03-25,10
501003,2024-04-01,9
501003,2024-04-08,8
501003,2024-04-15,8
501003,2024-04-22,8
501003,2024-04-29,6
501003,2024-05-06,4
501003,2024-05-13,19
501003,2024-05-20,19
501003,2024-05-27,19
501003,2024-06-03,19
501003,2024-06-10,19
501003,2024-06-17,19
501003,2024-06-24,19
501003,2024-07-01,17
501003,2024-07-08,17
501003,2024-07-15,16
501003,2024-07-22,15
501003,2024-07-29,15
501003,2024-08-05,15
501003,2024-08-12,14
501003,2024-08-19,14
501003,2024-08-26,13
501003,2024-09-02,13
501003,2024-09-09,10
501003,2024-09-16,9
501003,2024-09-23,9
501003,2024-09-30,8
501003,2024-10-07,7
501003,2024-10-14,6
501003,2024-10-21,4
501003,2024-10-28,17
501003,2024-11-04,17
501003,2024-11-11,15
501003,2024-11-18,13
501003,2024-11-25,9
501003,2024-12-02,3
501003,2024-12-09,14
501003,2024-12-16,10
501003,2024-12-23,10
501003,2024-12-30,10
501003,2025-01-06,9
501003,2025-01-13,8
501003,2025-01-20,8
501003,2025-01-27,8
501003,2025-02-03,7
501003,2025-02-10,6
501003,2025-02-17,6
501003,2025-02-24,3
501003,2025-03-03,18
501003,2025-03-10,13
501003,2025-03-17,10
501003,2025-03-24,8
501003,2025-03-31,8
501003,2025-04-07,6
501003,2025-04-14,6
501003,2025-04-21,5
501003,2025-04-28,4
501003,2025-05-05,17
501003,2025-05-12,16
501003,2025-05-19,14
501003,2025-05-26,14
501003,2025-06-02,14
501003,2025-06-09,11
501003,2025-06-16,9
501003,2025-06-23,6
501003,2025-06-30,6
501003,2025-07-07,4
501003,2025-07-14,18
501003,2025-07-21,18
501003,2025-07-28,18
501003,2025-08-04,17
501003,2025-08-11,15
501003,2025-08-18,13
501003,2025-08-25,13
501003,2025-09-01,9
501003,2025-09-08,8
501003,2025-09-15,7
501003,2025-09-22,4
501003,2025-09-29,19
501003,2025-10-06,18
501003,2025-10-13,17
501003,2025-10-20,15
501003,2025-10-27,10
501003,2025-11-03,6
501003,2025-11-10,6
501003,2025-11-17,3
501003,2025-11-24,18
501003,2025-12-01,16
501003,2025-12-08,12
501003,2025-12-15,10
501003,2025-12-22,3
501003,2025-12-29,17
403007,2023-01-02,17
403007,2023-01-09,17
403007,2023-01-16,17
403007,2023-01-23,17
403007,2023-01-30,17
403007,2023-02-06,17
403007,2023-02-13,17
403007,2023-02-20,12
403007,2023-02-27,10
403007,2023-03-06,9
403007,2023-03-13,8
403007,2023-03-20,8
403007,2023-03-27,6
403007,2023-04-03,6
403007,2023-04-10,6
403007,2023-04-17,6
403007,2023-04-24,6
403007,2023-05-01,6
403007,2023-05-08,3
403007,2023-05-15,18
403007,2023-05-22,16
403007,2023-05-29,15
403007,2023-06-05,14
403007,2023-06-12,13
403007,2023-06-19,11
403007,2023-06-26,11
403007,2023-07-03,10
403007,2023-07-10,8
403007,2023-07-17,7
403007,2023-07-24,7
403007,2023-07-31,7
403007,2023-08-07,5
403007,2023-08-14,5
403007,2023-08-21,5
403007,2023-08-28,5
403007,2023-09-04,5
403007,2023-09-11,3
403007,2023-09-18,18
403007,2023-09-25,17
403007,2023-10-02,17
403007,2023-10-09,17
403007,2023-10-16,13
403007,2023-10-23,13
403007,2023-10-30,13
403007,2023-11-06,13
403007,2023-11-13,10
403007,2023-11-20,8
403007,2023-11-27,4
403007,2023-12-04,18
403007,2023-12-11,18
403007,2023-12-18,18
403007,2023-12-25,15
403007,2024-01-01,11
403007,2024-01-08,11
403007,2024-01-15,11
403007,2024-01-22,11
403007,2024-01-29,11
403007,2024-02-05,11
403007,2024-02-12,9
403007,2024-02-19,8
403007,2024-02-26,8
403007,2024-03-04,6
403007,2024-03-11,6
403007,2024-03-18,5
403007,2024-03-25,5
403007,2024-04-01,5
403007,2024-04-08,4
403007,2024-04-15,17
403007,2024-04-22,17
403007,2024-04-29,16
403007,2024-05-06,15
403007,2024-05-13,14
403007,2024-05-20,14
403007,2024-05-27,10
403007,2024-06-03,9
403007,2024-06-10,9
403007,2024-06-17,9
403007,2024-06-24,9
403007,2024-07-01,8
403007,2024-07-08,7
403007,2024-07-15,7
403007,2024-07-22,5
403007,2024-07-29,4
403007,2024-08-05,17
403007,2024-08-12,16
403007,2024-08-19,16
403007,2024-08-26,15
403007,2024-09-02,15
403007,2024-09-09,14
403007,2024-09-16,12
403007,2024-09-23,12
403007,2024-09-30,12
403007,2024-10-07,11
403007,2024-10-14,11
403007,2024-10-21,10
403007,2024-10-28,8
403007,2024-11-04,4
403007,2024-11-11,19
403007,2024-11-18,14
403007,2024-11-25,14
403007,2024-12-02,14
403007,2024-12-09,14
403007,2024-12-16,12
403007,2024-12-23,9
403007,2024-12-30,7
403007,2025-01-06,6
403007,2025-01-13,4
403007,2025-01-20,19
403007,2025-01-27,18
403007,2025-02-03,18
403007,2025-02-10,18
403007,2025-02-17,17
403007,2025-02-24,17
403007,2025-03-03,13
403007,2025-03-10,10
403007,2025-03-17,9
403007,2025-03-24,5
403007,2025-03-31,5
403007,2025-04-07,3
403007,2025-04-14,15
403007,2025-04-21,13
403007,2025-04-28,13
403007,2025-05-05,10
403007,2025-05-12,9
403007,2025-05-19,8
403007,2025-05-26,5
403007,2025-06-02,5
403007,2025-06-09,1
403007,2025-06-16,16
403007,2025-06-23,12
403007,2025-06-30,12
403007,2025-07-07,10
403007,2025-07-14,9
403007,2025-07-21,9
403007,2025-07-28,9
403007,2025-08-04,9
403007,2025-08-11,8
403007,2025-08-18,7
403007,2025-08-25,6
403007,2025-09-01,2
403007,2025-09-08,16
403007,2025-09-15,13
403007,2025-09-22,11
403007,2025-09-29,5
403007,2025-10-06,3
403007,2025-10-13,13
403007,2025-10-20,12
403007,2025-10-27,11
403007,2025-11-03,11
403007,2025-11-10,9
403007,2025-11-17,8
403007,2025-11-24,5
403007,2025-12-01,2
403007,2025-12-08,14
403007,2025-12-15,11
403007,2025-12-22,8
403007,2025-12-29,8
603002,2023-01-02,22
603002,2023-01-09,20
603002,2023-01-16,20
603002,2023-01-23,20
603002,2023-01-30,20
603002,2023-02-06,20
603002,2023-02-13,20
603002,2023-02-20,20
603002,2023-02-27,20
603002,2023-03-06,17
603002,2023-03-13,16
603002,2023-03-20,14
603002,2023-03-27,11
603002,2023-04-03,10
603002,2023-04-10,10
603002,2023-04-17,10
603002,2023-04-24,10
603002,2023-05-01,10
603002,2023-05-08,7
603002,2023-05-15,7
603002,2023-05-22,6
603002,2023-05-29,6
603002,2023-06-05,6
603002,2023-06-12,6
603002,2023-06-19,5
603002,2023-06-26,21
603002,2023-07-03,21
603002,2023-07-10,21
603002,2023-07-17,19
603002,2023-07-24,19
603002,2023-07-31,18
603002,2023-08-07,18
603002,2023-08-14,18
603002,2023-08-21,17
603002,2023-08-28,17
603002,2023-09-04,15
603002,2023-09-11,15
603002,2023-09-18,15
603002,2023-09-25,15
603002,2023-10-02,15
603002,2023-10-09,13
603002,2023-10-16,12
603002,2023-10-23,12
603002,2023-10-30,12
603002,2023-11-06,10
603002,2023-11-13,4
603002,2023-11-20,17
603002,2023-11-27,17
603002,2023-12-04,17
603002,2023-12-11,17
603002,2023-12-18,17
603002,2023-12-25,12
603002,2024-01-01,12
603002,2024-01-08,12
603002,2024-01-15,11
603002,2024-01-22,10
603002,2024-01-29,10
603002,2024-02-05,10
603002,2024-02-12,10
603002,2024-02-19,8
603002,2024-02-26,8
603002,2024-03-04,7
603002,2024-03-11,7
603002,2024-03-18,7
603002,2024-03-25,7
603002,2024-04-01,7
603002,2024-04-08,5
603002,2024-04-15,17
603002,2024-04-22,16
603002,2024-04-29,15
603002,2024-05-06,14
603002,2024-05-13,14
603002,2024-05-20,8
603002,2024-05-27,6
603002,2024-06-03,3
603002,2024-06-10,20
603002,2024-06-17,20
603002,2024-06-24,17
603002,2024-07-01,17
603002,2024-07-08,17
603002,2024-07-15,13
603002,2024-07-22,10
603002,2024-07-29,9
603002,2024-08-05,6
603002,2024-08-12,6
603002,2024-08-19,6
603002,2024-08-26,6
603002,2024-09-02,6
603002,2024-09-09,5
603002,2024-09-16,21
603002,2024-09-23,16
603002,2024-09-30,14
603002,2024-10-07,13
603002,2024-10-14,13
603002,2024-10-21,10
603002,2024-10-28,10
603002,2024-11-04,10
603002,2024-11-11,2
603002,2024-11-18,19
603002,2024-11-25,14
603002,2024-12-02,13
603002,2024-12-09,10
603002,2024-12-16,7
603002,2024-12-23,4
603002,2024-12-30,16
603002,2025-01-06,16
603002,2025-01-13,16
603002,2025-01-20,16
603002,2025-01-27,11
603002,2025-02-03,11
603002,2025-02-10,11
603002,2025-02-17,10
603002,2025-02-24,10
603002,2025-03-03,10
603002,2025-03-10,10
603002,2025-03-17,9
603002,2025-03-24,9
603002,2025-03-31,9
603002,2025-04-07,9
603002,2025-04-14,7
603002,2025-04-21,4
603002,2025-04-28,17
603002,2025-05-05,12
603002,2025-05-12,8
603002,2025-05-19,8
603002,2025-05-26,6
603002,2025-06-02,5
603002,2025-06-09,21
603002,2025-06-16,18
603002,2025-06-23,18
603002,2025-06-30,18
603002,2025-07-07,16
603002,2025-07-14,14
603002,2025-07-21,13
